manufacturer,product type,flash memory installed,diagonal size,battery,supported digital audio standards,estimated battery life
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","512 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","1 GB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","512 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","512 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","512 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","512 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
SanDisk,"Digital player / radio,","256 MB Integrated,",,"1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
SanDisk,"Digital player / radio,","1 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,","15 hour(s),"
Digital Mind Corporation,"Hard drive,",,,"1 x Lithium ion Rechargeable Built-in,","MP3,,WMA,,ASF,,WAV,,Ogg Vorbis,",
Sony,"Digital player,","256 MB Integrated,",,"Alkaline,AAA type Standard battery,","MP3,,ATRAC3,,WMA,,ATRAC3plus,,WAV,","70 hour(s),"
Panasonic,"Digital player / radio,","256 MB Integrated,",,"AAA type Standard battery,","MP3,,WMA,",
Other product lines,"Digital player / radio,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,,Audible,","18 hour(s),"
Creative,"Digital player / radio,","No built-in memory,",,"Lithium ion Rechargeable Player battery,","WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,","12 hour(s),"
Creative,"Digital player / voice recorder / radio,","No built-in memory,",,"Lithium ion Rechargeable Player battery,","WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,","12 hour(s),"
Cowon,"Digital player / radio,","2 GB Integrated,",,"Lithium polymer Rechargeable Player batteryIntegrated,","MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WAV,,MP3,,WMA,,ASF,,Ogg Vorbis,","20 hour(s),"
Mattel Inc.,,,,"Included Qty,Required Qty,Form Factor,Battery Enclosure Type,",,
Oakley,"Sunglasses with digital player,","256 MB Integrated,",,"Lithium polymer Rechargeable Player battery,","MP3,,WMA,,WAV,","6 hour(s),"
Oakley,"Flash player,","512 MB Integrated,",,,,
Oakley,"Flash player,","512 MB Integrated,",,,,
Oakley,"Flash player,","512 MB Integrated,",,,,
Oakley,"Sunglasses with digital player,","256 MB Integrated,",,"Lithium ion polymer Rechargeable Player battery,","MP3,,WMA,,WAV,","6 hour(s),"
iRiver,,,,"Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,",,
"BoomGear, Inc.","Digital player,","512 MB Integrated,",,"1 x AAA type Standard battery,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,",
Digital Networks,"Digital player / radio,","256 MB Integrated,",,"1 x Alkaline AAA type Standard battery,","MP3,,WMA,,Audible,","20 hour(s),"
Digital Networks,"Flash player,","512 MB Integrated,",,"1 x Alkaline AAA type Standard battery,","MP3,,WMA,,Audible,","20 hour(s),"
Creative,"Flash player,","256 MB Integrated,",,"Alkaline,1 x AAA type Standard battery,","MP3,,ADPCM,,Protected WMA (DRM),","15 hour(s),"
iRiver,"Digital player / radio,","256 MB Integrated,",,"AA type Standard battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","40 hour(s),"
TDK,"Digital player,","128 MB Integrated,",,"1 x Alkaline AAA type Standard battery,","MP3,,WMA,","12 hour(s),"
Creative,"Digital player / radio,","256 MB Integrated,",,"1 x Lithium ion Rechargeable Player battery,","MP3,,ADPCM,,WMA,","17 hour(s),"
,,,,"Rechargeable Battery,Technology,Required Qty,Capacity,Battery Life Details,",,
Roku,,,,,,
iRiver,"Digital player / radio,","25 hour(s),",,"1 x Lithium ion Rechargeable Player battery,","MP3,,WMA,,ASF,,Ogg Vorbis,","12 hour(s),"
Creative,"Digital player,","128 hour(s),",,"1 x Lithium ion Rechargeable Player batteryInternal,","MP3,,WMA,,WAV,","14 hour(s),"
"Dell, Inc.","Digital player,","No built-in memory,","2 in,","1 x Lithium ion Rechargeable Player battery,","MP3,,ADPCM,,WMA,,WAV,","16 hour(s),"
RCA,,,,"Rechargeable Battery,Included Qty,Required Qty,Battery Enclosure Type,Technology,",,
Creative,"Digital player,","8 MB,",,"1 x Lithium ion Rechargeable Player battery,","MP3,,WAV,,WMA,","14 hour(s),"
Archos,,,,"Rechargeable Battery,Battery Life Details,Battery Enclosure Type,Technology,",,
Digitalway Inc.,"Digital player / radio,","128 MB Integrated,",,"1 x AAA type Standard battery,","MPEG 2.5 Audio,,MPEG 2 Audio,,MP3,,ADPCM,,WMA,,ASF,","11 hour(s),"
Creative,"Flash player,","Integrated,128 MB,",,"Alkaline AAA type,Standard battery,","MP3,,ADPCM,,WMA,","11 hour(s),"
Digital Networks,"Digital player / radio,","No built-in memory,",,"1 x Lithium ion Player batteryInternal,","MP3,,WMA,","10 hour(s),"
Panasonic,"Digital player,","1 hour(s),SD Memory Card,",,"1 x Nickel metal hydride Rechargeable Player battery,","MP3,,WMA,,AAC,","50 hour(s),"
Sony,"Digital player,","2 GB,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,AAC-LC,,LPCM,","8 hour(s),"
Coby,"CD / MP3 player,",,,"AA type Standard battery,","MP3,","14 hour(s),"
Diamond Multimedia,,,,,,
Cowon,"Digital player,","4 GB Integrated,",,"Lithium polymer,Player battery,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,FLAC,,Ogg Vorbis,,WAV,,WMA,",
Other product lines,"Digital player / radio,","8 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,","45 hour(s),"
Iomega Corp.,,,,,,
Sony,"Digital player / radio,","8 GB Integrated,","2 in,","Lithium ion Rechargeable Player batteryIntegrated,","LPCM,,MP3,,Protected WMA (DRM),,AAC,","50 hour(s),"
"Aluratek, Inc.",,,,"Rechargeable Battery,Included Qty,Required Qty,",,
"Cowon Systems, Inc.",,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Required Qty,Technology,Battery Enclosure Type,",,
Transcend,"Digital player / radio,","4 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player battery,","OGG,,WAV,,MP3,,ADPCM,,WMA,,FLAC,,Protected WMA (DRM 10),","22 hour(s),"
Cowon,"Digital player / radio,","16 GB Integrated,","2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,APE (Monkey's Audio),,FLAC,,Ogg Vorbis,,WAV,","29 hour(s),"
SanDisk,"Digital player / radio,","4 GB Integrated,","1 in,","Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,","15 hour(s),"
Coby,"Digital player,","4 GB Integrated,",,"AAA alkaline,1 x AAA type Standard battery,","MP3,,WMA,","8 hour(s),"
Transcend,"Digital player / radio,","4 GB Integrated,","1 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","WAV,,MP3,,ADPCM,,WMA,,FLAC,,Protected WMA (DRM 10),","12 hour(s),"
Funai,"Flash player,","4 GB,","2.0 in,",,,
Coby,"Digital player / radio,","4 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,","8 hour(s),"
"Cowon Systems, Inc.",,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,Recharge Time,",,
Archos,"Digital player,","4 GB,",,"Rechargeable Player batteryInternal,","MP3,,WMA,,WAV,",
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Archos,,,,"Rechargeable Battery,Battery Life Details,Battery Enclosure Type,",,
Western Digital Corp.,,,,,,
Other product lines,"Digital player / radio,","4 GB Integrated,","1 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,","22 hour(s),"
Curtis Manufacturing,"Digital player,","8 GB Integrated,","2.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,",
Transcend,"Digital player / radio,","8 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","OGG,,WAV,,MP3,,ADPCM,,WMA,,FLAC,,Protected WMA (DRM 10),","22 hour(s),"
Iomega Corp.,,,,,,
Mach Speed Technologies,"Digital player / radio,","4 GB Integrated,","1.8 in,","1 x Lithium Rechargeable Player battery,","MP3,,WMA,,WAV,","8 hour(s),"
Creative,"Digital player / radio,","8 GB Integrated,","3 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,","5 hour(s),"
Sony,"Digital player / radio,","16 GB,","2 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","LPCM,,MP3,,WMA,,AAC-LC,","30 hour(s),"
Zinwell Corporation,,,,,,
Ematic,"Flash player,","8 GB,","3.0 in,","Lithium polymer,",,
Iomega Corp.,,,,,,
LaCie Ltd.,,,,"Included Qty,Required Qty,Form Factor,",,
Apple,"Digital player,",,"2 in,","Lithium ion Rechargeable Player batteryIntegrated,","Apple Lossless,WAV,MP3,AIFF,Audible,AAC,",
Sony,"CD / MP3 player,",,,"AA type Standard battery,","MP3,","23 hour(s),"
Digital Products International,"CD / MP3 player,",,,"0 x AA type Standard battery,",,
Epson,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,",,
Samsung,"Digital player / radio,","512 MB Integrated,",,"1 x Lithium polymer Player battery,","MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,,WAV,","10 hour(s),"
Verbatim Corp.,,,,"Rechargeable Battery,Battery Enclosure Type,Technology,",,
Bluetronics Group,,,,,,
Other product lines,"Digital player / radio,","8 GB Integrated,","2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,","12 hour(s),"
XO Vision,"Digital player,","8 GB Integrated,","3 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Aiptek Inc,,,,"Rechargeable Battery,Technology,",,
Sony,"Digital player / radio,","8 GB Integrated,","2 in,","Lithium ion Rechargeable Player batteryIntegrated,","LPCM,,MP3,,Protected WMA (DRM),,AAC,","50 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Coby,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Other product lines,"CD / MP3 player,","No,",,"2 x AA type Player battery,",,"8 hour(s),"
"Cowon Systems, Inc.",,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,Recharge Time,",,
Funai,"Flash player,","2 GB,",,,,
Other product lines,"Digital player / radio,","2 GB,","1 in,","Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,WAV,","22 hour(s),"
Coby,"Digital player / radio,","2 GB Integrated,","1.44 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,","12 hour(s),"
"Aluratek, Inc.","Digital player / radio,",,"2.8 in,","Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,,WAV,",
Apple,"Digital player,","2 GB Integrated,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,","15 hour(s),"
Asus,,,,,,
Transcend,"Digital player / radio,","8 GB Integrated,","2.4 in,","1 x Lithium polymer Rechargeable Player battery,","OGG,,WAV,,MP3,,WMA,,FLAC,,Protected WMA (DRM 10),","22 hour(s),"
Mach Speed Technologies Inc,,,,"Rechargeable Battery,Included Qty,",,
Archos,"Digital player / radio,","8 GB Integrated,","1.8 in,","Player battery,","MP3,,APE (Monkey's Audio),,FLAC,,WAV,","18.5 hour(s),"
Curtis Manufacturing,"Digital player,","2 GB Integrated,",,"1 x Alkaline AAA type Rechargeable Standard battery,","MP3,,WMA,",
XO Vision,"Digital player / radio,","4 GB Integrated,","2 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Samsung,"Digital player,","1 GB Integrated,",,"Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,Ogg Vorbis,","13 hour(s),"
Coby,"Digital player / radio,","8 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,OGG,","12 hour(s),"
"Super Talent Technology, Corporation",,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Capacity,",,
SanDisk,"Digital player / radio,","4 GB,","1 in,","Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,","15 hour(s),"
Sony,,,,,,
Supersonic,"Digital player / radio,","2 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,",
Sony,"CD / MP3 player,",,,"AA type Standard battery,","WMA,,WAV,,MP3,,DSS,,ATRAC3plus,,ATRAC3,","41 hour(s),"
Funai,,,,"Rechargeable Battery,Technology,",,
theKube2,,,,"Lithium polymer,",,"6 hour(s),"
Cowon,"Digital player / radio,","8 GB Integrated,","2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,APE (Monkey's Audio),,FLAC,,Ogg Vorbis,,WAV,","29 hour(s),"
Coby,"Digital player / radio,","2 GB Integrated,","1.44 in,","1 x Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,",
Curtis Manufacturing,"Digital player,","4 GB Integrated,","2.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,",
Imation Enterprises,"CD / MP3 player,",,,"0 x AA type Standard battery,","MP3,",
Coby,"Digital player,","2 GB Integrated,",,"Lithium polymer Rechargeable Player battery,","MP3,,WMA,","5 hour(s),"
SanDisk,"Digital player / radio,","4 GB Integrated,","1 in,","Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,FLAC,,Audible,,Ogg Vorbis,","15 hour(s),"
Other product lines,"Digital player,","8 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryInternal,","MP3,,Protected WMA (DRM),,WMA,,APE (Monkey's Audio),,FLAC,,WAV,","25 hour(s),"
Ematic,"Flash player,","8 GB,","4.3 in,",,,
"Latte Communications, Inc.",,,,"Capacity,Rechargeable Battery,Required Qty,Included Qty,Battery Life Details,Battery Life Details,Technology,",,
"Latte Communications, Inc.",,,,"Rechargeable Battery,Included Qty,Required Qty,Battery Enclosure Type,Battery Life Details,Battery Life Details,",,
"Finis, INC","Digital player,","1 GB Integrated,",,"Rechargeable Player battery,","MP3,,WMA,","8 hour(s),"
Other product lines,"Digital player / radio,","16 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,","36 hour(s),"
Sony,"Digital player / radio,","4 GB Integrated,","2 in,","Lithium ion Rechargeable Player batteryIntegrated,","LPCM,,MP3,,Protected WMA (DRM),,AAC,","50 hour(s),"
Coby,"Digital player / radio,","16 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,,OGG,","12 hour(s),"
,"CD / MP3 player,",,,,,
Coby,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player battery,","WAV,,MP3,,WMA,","8 hour(s),"
Coby,"Digital player / radio,","16 GB Integrated,","2.4 in,","Lithium polymer Rechargeable Player battery,","MP3,,WMA,,OGG,","12 hour(s),"
Other product lines,"Digital player / radio,","4 GB Integrated,","1 in,","Lithium polymer Rechargeable Player batteryInternal,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,WAV,","22 hour(s),"
Archos,"Digital player / radio,","4 GB,","1.5 in,","1 x Rechargeable Player battery,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,WAV,","10 hour(s),"
Creative,"Digital player / radio,","16 GB Integrated,","3 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,",
,"Digital player / radio,",,"2.8 in,",,"WMA,MP3,WAV,",
IntelliTouch Communications,"Digital player,","128 MB,",,,"MP3,",
Coby,"Digital player / radio,","2 GB Integrated,","1.66 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,",
Archos,,,,"Rechargeable Battery,Battery Life Details,Battery Enclosure Type,",,
Other product lines,"Digital player / radio,","512 MB Integrated,",,"Lithium polymer Rechargeable Player batteryInternal,","WAV,,MP3,,ADPCM,,WMA,","12 hour(s),"
GrandTec USA,"Flash player,","SD Memory Card,",,"AAA type Standard battery,","MP3,",
Other product lines,"Digital player / radio,","8 GB Integrated,","1.5 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,","24 hour(s),"
Other product lines,"Digital player / radio,","8 GB Integrated,","3.2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,,Ogg Vorbis,,AAC,","24 hour(s),"
Archos,,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,",,
"Dell, Inc.","Digital player,",,"1.92 in,","1 x Lithium polymer Rechargeable Player battery,","MP3,,ADPCM,,WMA,,WAV,","12 hour(s),"
SanDisk,"Digital player,",,,"1 x AAA type Standard battery,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,WMA,","9 hour(s),"
SanDisk,"Digital player / radio,","1 GB Integrated,",,"1 x Alkaline AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,,Audible,","19 hour(s),"
Coby,"Digital player,","2 GB Integrated,",,"Lithium polymer Rechargeable Player battery,","MP3,,WMA,","5 hour(s),"
Samsung,"Digital player / radio,","8 GB Integrated,","2.6 in,","Rechargeable Player batteryIntegrated,","MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,AAC +,,OGG,,WAV,,MP3,,WMA,,FLAC,,AAC,,AAC-LC,","30 hour(s),"
Archos,,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,",,
Other product lines,"Digital player / radio,","128 MB Integrated,",,"1 x AAA type Standard batteryInternal,","MP3,,WMA,,WAV,","10 hour(s),"
Panasonic,"CD / MP3 player,",,,"AA type Standard battery,",,
Supersonic,"Digital player / radio,","2 GB Integrated,","1.8 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,",
Apple,"Digital player,","8 GB Integrated,","3.5 in,","Lithium ion Rechargeable Player batteryIntegrated,","Audible AAX+,,Audible AAX,,Apple Lossless,,WAV,,HE-AAC,,MP3,,AIFF,,Audible,,AAC,","40 hour(s),"
Samsung,"Digital player / radio,","8 GB Integrated,","2.6 in,","Rechargeable Player batteryIntegrated,","MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,AAC +,,OGG,,WAV,,MP3,,WMA,,FLAC,,AAC,,AAC-LC,","30 hour(s),"
Other product lines,"Digital player,","2 GB Integrated,",,"AAA type Standard battery,","MP3,,WMA,","10 hour(s),"
Visual Land,"Digital player / radio,","2 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","6 hour(s),"
Other product lines,"Digital player / radio,","16 GB Integrated,","3.2 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,,Ogg Vorbis,,AAC,",
XO Vision,"Digital player / radio,","8 GB Integrated,","1.5 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,Protected WMA (DRM),,WMA,,WAV,",
Philips,,,,"Capacity,Rechargeable Battery,Included Qty,Battery Life Details,Battery Life Details,Battery Enclosure Type,Technology,",,
Creative,"Digital player / radio,","4 GB Integrated,","1.8 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","WAV,,MP3,,ADPCM,,WMA,,Audible,","32 hour(s),"
Mach Speed Technologies,"Digital player / radio,","2 GB Integrated,",,"Player battery,",,
Archos,"Digital player / radio,","8 GB Integrated,","2.4 in,",,"MP3,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,",
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Sony,"CD / MP3 player,",,,"AA type Standard battery,","WMA,,WAV,,MP3,,ATRAC3plus,,DSS,,ATRAC3,","41 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Battery Life Details,Technology,",,
Coby,"Digital player / radio,","2 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Coby,"Digital player / radio,","8 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Audiovox,"Digital player,","2 GB Integrated,",,"Rechargeable Player batteryIntegrated,",,
Creative,"Digital player / radio,","16 GB Integrated,","2.4 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","WAV,,MP3,,ADPCM,,WMA,,FLAC,,Audible,,AAC,",
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Other product lines,"Digital player / radio,","8 GB,","2.4 in,","Lithium polymer Rechargeable Player batteryIntegrated,","APE (Monkey's Audio),,WAV,,MP3,,Protected WMA (DRM),,WMA,,FLAC,","36 hour(s),"
Kanguru Solutions,"Digital player / radio,","4 GB,",,"1 x AAA type Standard battery,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,","10 hour(s),"
Visual Land,,,,"Rechargeable Battery,Battery Life Details,Recharge Time,",,
Samsung,"Digital player / radio,","2 GB Integrated,","1 in,","Lithium polymer Rechargeable Player battery,","MP3,,MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,FLAC,,Ogg Vorbis,","20 hour(s),"
Audiovox,"Digital player,","1 GB Integrated,",,"AAA type Standard battery,","MP3,,Protected WMA (DRM),,WMA,",
Apple,"Digital player,",,"2.5 in,","Lithium ion Rechargeable Player batteryIntegrated,","Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,","14 hour(s),"
Visual Land,"Digital player / radio,","8 GB Integrated,","1.8 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","3.5 hour(s),"
Archos,"Digital player / radio,","4 GB Integrated,","2.4 in,","Player battery,","MP3,,WMA,,APE (Monkey's Audio),,FLAC,,OGG,,WAV,","11 hour(s),"
Visual Land,"Digital player / radio,","4 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","Real Audio,,WAV,,MP3,,WMA,,AAC,","6 hour(s),"
Mach Speed Technologies Inc,,,,"Rechargeable Battery,",,
AVB,"Digital player / radio,","1 GB Integrated,",,"AAA type Standard battery,","MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,WAV,",
Other product lines,"Digital player / radio,","1 GB Integrated,",,"1 x AAA type Standard battery,","MP3,,WMA,",
Pandigital,,,,,,
Creative,"Digital player / radio,","8 GB Integrated,","2.5 in,","1 x Lithium ion Rechargeable Player batteryIntegrated,","Protected WMA (DRM 9),,WAV,,MP3,,ADPCM,,WMA,,Audible,",
Archos,"Digital player / radio,","8 GB Integrated,",,"Rechargeable Player battery,","APE (Monkey's Audio),,MP3,,FLAC,,WAV,,WMA,",
Coby,"Digital player / radio,","4 GB Integrated,","1.8 in,","Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Visual Land,"Digital player / radio,","8 GB,","2 in,","Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","4 hour(s),"
Coby Electronics,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,Battery Life Details,",,
Creative,"Microdrive,","No built-in memory,",,"Lithium ion Rechargeable Player battery,","WAV,,MP3,,ADPCM,,Protected WMA (DRM),,WMA,","12 hour(s),"
Samsung,"Digital player / radio,","16 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,FLAC,,Ogg Vorbis,","50 hour(s),"
Audiovox,"Digital player / radio,","4 GB Integrated,","2 in,","Rechargeable Player battery,","MP3,,Protected WMA (DRM),,WMA,,AAC,","30 hour(s),"
Sony,"Digital player,","2 GB,",,"Lithium ion Rechargeable Player batteryIntegrated,","MP3,,WMA,,AAC-LC,,LPCM,","8 hour(s),"
Visual Land,"Digital player / radio,","4 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","Real Audio,,WAV,,MP3,,WMA,,AAC,","6 hour(s),"
Other product lines,"Digital player,","32 MB,",,"Alkaline,2 x AA type Standard battery,","MP3,","12 hour(s),"
Verbatim Corp.,,,,"Rechargeable Battery,Technology,Battery Enclosure Type,Capacity,",,
Archos,,,,"Rechargeable Battery,Battery Life Details,Battery Life Details,Battery Enclosure Type,",,
Canon,,,,"Rechargeable Battery,Battery Life Details,Battery Enclosure Type,Technology,",,
"Aluratek, Inc.","Digital player / radio,",,"2.8 in,","Lithium polymer Rechargeable Player batteryInternal,","MP3,",
Mach Speed Technologies Inc,"Digital player,","4 GB,","1.8 in,","Lithium ion,","MP3,,WAV,,WMA,","8 hour(s),"
Coby,"Digital player / radio,","4 GB Integrated,","1.44 in,","1 x Lithium polymer Rechargeable Player batteryIntegrated,","MP3,,WMA,",
Visual Land,"Digital player / radio,","2 GB Integrated,","2.4 in,","Rechargeable Player batteryIntegrated,","MP3,,WMA,,WAV,","6 hour(s),"
