ID		manufacturer		product type		digital storage		flash memory installed		diagonal size		battery		supported digital audio standards		estimated battery life
33417077		XO Vision		Digital player / radio,		None,		2 GB Integrated,		1.5 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,WAV,				
33417078		XO Vision		Digital player,		None,		4 GB Integrated,		2.4 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
33662171		Samsung		Digital player / radio,		None,		16 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,FLAC,,Ogg Vorbis,		50 hour(s),		
34323142		Coby		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34550900		Visual Land		Digital player / radio,		None,		4 GB Integrated,		2 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		5 hour(s),		
34573261		Coby		Digital player,				2 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,		8 hour(s),		
34857584		Digital Products International		Digital player,				8 GB,		2 in,		Lithium ion Rechargeable Player battery,		MP3,,WMA,,WAV,				
34504853		Supersonic		Digital player / radio,				4 GB Integrated,		1 in,		Rechargeable Player battery,		MP3,,WMA,		4 hour(s),		
34638715		Funai										Rechargeable Battery,Technology,						
34101910		jWIN Electronics		Digital player / radio,		None,		4 GB Integrated,		1.8 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34120647		Coby		Digital player / radio,				2 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,		8 hour(s),		
30557998		Digital Networks		CD / MP3 player,		None,						2 x Alkaline AA type Standard battery,						
34302192		Digital Products International		Digital player,		None,		4 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,WAV,		6 hour(s),		
33776867				Digital player / radio,										Protected WMA (DRM 9),MP3,WMA,		30.0 hour(s),		
32469115		Coby		Digital player / radio,		None,		512 MB Integrated,				1 x AAA type Standard battery,		MP3,				
32483536		Digital Blue		Digital player,		None,		512 MB Integrated,				1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,				
32903730		Digital Blue		Digital player,				1 GB Integrated,				Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		8 hour(s),		
33109808		Isonic		Digital player / radio,				4 GB Integrated,		1.8 in,		Rechargeable Player battery,		MP3,,WMA,,ACT,,WAV,				
33264782		Apple		Digital player,		None,		2 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Audible,,AAC,,WAV,		12 hour(s),		
33303151		Microsoft		Digital player / radio,		None,		8 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,AAC,		24 hour(s),		
33315850		Coby		Digital player / radio,				2 GB Integrated,		2.2 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,Protected WMA (DRM 10),,Ogg Vorbis,				
33333240		Microsoft		Digital player / radio,		None,		16 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		WMAPro,,MP3,,WMA,,AAC,		24 hour(s),		
33361064		Apple		Digital player,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Audible,,AAC,,WAV,		12 hour(s),		
33417070		XO Vision		Digital player,		None,		4 GB Integrated,		2.4 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
33611199		Curtis Manufacturing		Digital player,		None,		2 GB Integrated,				1 x Alkaline AAA type Rechargeable Standard battery,		MP3,,WMA,				
33611247		Coby		Digital player,		None,		1 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,		8 hour(s),		
33776757		Imation Enterprises		Digital player,		1 GB,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,Protected WMA (DRM 9),		12 hour(s),		
33777041		Imation Enterprises		Digital player,		1 GB,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,Protected WMA (DRM 9),		12 hour(s),		
33872582				Digital player,										MP3,WMA,		6.0 hour(s),		
34101865		Coby		Digital player / radio,		None,		4 GB Integrated,		2.4 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,OGG,				
34101888		Coby		Digital player / radio,		None,		2 GB Integrated,		2 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		11 hour(s),		
34101994		Impecca		Flash player,				4 GB,										
34133530		Coby		Digital player,				2 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,		8 hour(s),		
34140465		Supersonic		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
34140471		Supersonic		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
34140487		Supersonic		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
34140488		Supersonic		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
34167563		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.5 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34173489		Apple		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,		15 hour(s),		
34218484		XO Vision		Digital player / radio,		None,		4 GB Integrated,		2.4 in,		1 x Lithium polymer Rechargeable Player battery,		APE (Monkey's Audio),,OGG,,WAV,,MP3,,WMA,,FLAC,				
34301967		Coby		Digital player / radio,		None,		4 GB Integrated,		2 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		11 hour(s),		
34370369		Coby		Digital player / radio,		None,		2 GB Integrated,		2 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		11 hour(s),		
34379182		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.5 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34550934		Visual Land		Digital player / radio,		None,		4 GB Integrated,		2 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		5 hour(s),		
34550958		Visual Land		Digital player / radio,		None,		4 GB Integrated,		2 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		5 hour(s),		
34573780		Digital Blue		Digital player,		None,		1 GB Integrated,				Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		8 hour(s),		
34752832		Digital Products International		Digital player,		None,		2 GB Integrated,				AAA type Standard battery,		MP3,,WMA,		8 hour(s),		
34173484		Apple		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,		15 hour(s),		
34207560		TrekStor		Digital player / radio,		None,		2 GB Integrated,		1.44 in,		1 x Lithium polymer Rechargeable Player battery,		Protected WMA (DRM 9),,WAV,,MP3,,WMA,		10 hour(s),		
31975163		TrekStor		Digital player,		None,		1 GB Integrated,				1 x Lithium polymer Rechargeable Player battery,		WAV,,MP3,,Protected WMA (DRM),,WMA,,ASF,,Ogg Vorbis,		25 hour(s),		
32028531		Other product lines		Digital player / radio,		None,		256 MB Integrated,				Lithium ion Rechargeable Player battery,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,ASF,,WAV,				
34550879		Visual Land		Digital player / radio,		None,		4 GB Integrated,		2 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		5 hour(s),		
31951894		Coby		Digital player / radio,				1 GB Integrated,		2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
30101438		KB Gear Interactive		Digital player,		None,												
33968476		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.8 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,,WAV,				
32748844		Digital Blue		Digital player,		None,		512 MB Integrated,				1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,Protected WMA (DRM),				
34167573		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.5 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
31886449		Coby		Digital player / radio,				512 MB Integrated,		2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
32513172		Imation Enterprises		Digital player,				1 GB Integrated,						MP3,,Protected WMA (DRM),,WMA,		16 hour(s),		
33438702		iRiver		Digital player / radio,				4 GB Integrated,				Rechargeable Player battery,		MP3,,WMA,,ASF,,Ogg Vorbis,		11 hour(s),		
33765891		Western Digital Corp.																
31786314		Coby		Digital player / radio,		None,		1 GB Integrated,				1 x AAA type Standard battery,		MP3,				
32903736		Digital Blue		Digital player,				512 MB Integrated,		2.2 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,Protected WMA (DRM 10),,Protected WMA (DRM 9),		8 hour(s),		
33133181		Other product lines		Digital player / radio,				2 GB Integrated,		1.5 in,		Rechargeable Player battery,		MP3,,WMA,,Protected WMA (DRM 9),,WAV,				
34167566		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.5 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34363697		Directed Electronics Inc.		Digital player,						2.2 in,		Rechargeable Player battery,						
34140494		Supersonic		Digital player / radio,				2 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
35000777				Digital player / radio,						1.8 in,				MP3,WMA,				
34354115		Digital Products International		Digital player,				4 GB Integrated,		1.8 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
32857192				Digital player,										Audible,MP3,Protected WMA (DRM 9),WMA,		20.0 hour(s),		
33774403		Digital Blue		Digital player,		None,		512 MB Integrated,		2.2 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,,Protected WMA (DRM 10),,Protected WMA (DRM 9),		8 hour(s),		
33417073		XO Vision		Digital player,		None,		4 GB Integrated,		2.4 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
34140468		Supersonic		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
34173480		Apple		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,		15 hour(s),		
31786219		Coby		Digital player,		None,		512 MB Integrated,				1 x AAA type Standard battery,		MP3,				
31886240		Coby		Digital player / radio,				512 MB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,ACT,,WAV,				
31578849		Apple		Digital player,		Built-in 60 GB Hard disk drive,				2.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		20 hour(s),		
32307326		iRiver		Digital player / radio,		None,		2 GB Integrated,		1 in,		1 x AA type Standard battery,		MPEG 2.5 Audio,,MPEG 2 Audio,,MPEG 1 Audio,,MP3,,WMA,,ASF,,Ogg Vorbis,		45 hour(s),		
32958377		ATEN Technology																
33968584		XO Vision		Digital player,		None,		8 GB Integrated,		3 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
35054504		Other product lines		Digital player / radio,		None,		2 GB Integrated,				1 x Lithium polymer Rechargeable Player batteryInternal,		MP3,,WMA,		12 hour(s),		
33442265		iRiver		Digital player / radio,				2 GB Integrated,				Rechargeable Player battery,		MP3,,WMA,,ASF,,Ogg Vorbis,		11 hour(s),		
34197747		Other product lines		Digital player / radio,		None,		8 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		APE (Monkey's Audio),,WAV,,MP3,,WMA,,FLAC,		45 hour(s),		
34140491		Supersonic		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
34371121		Coby		Digital player / radio,		None,		4 GB Integrated,		2 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		11 hour(s),		
34447859		Visual Land		Digital player / radio,				4 GB Integrated,		2.4 in,		Rechargeable Player batteryIntegrated,		Real Audio,,WAV,,MP3,,WMA,,AAC,		6 hour(s),		
32903733		Digital Blue		Digital player,				1 GB Integrated,				Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		8 hour(s),		
34862201		Apple		Digital player,		None,		2 GB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Apple Lossless,,Audible,,AAC,,WAV,		15 hour(s),		
34479759		Coby		Digital player / radio,		None,		4 GB,		2.4 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,OGG,		12 hour(s),		
34557759		Visual Land		Digital player / radio,		None,		4 GB Integrated,		1.8 in,		Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,		3.5 hour(s),		
32452148		SanDisk		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryInternal,		MP3,,Protected WMA (DRM),,WMA,				
33399129		Walt Disney		Digital player,		None,		512 MB Integrated,				Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		10 hour(s),		
33399135		Walt Disney		Digital player,		None,		1 GB Integrated,		1.3 in,		Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,		8 hour(s),		
33436177		Other product lines		Digital player,		None,		2 GB Integrated,		1.5 in,		1 x Lithium polymer Rechargeable Player batteryInternal,		WAV,,MP3,,ADPCM,,WMA,		20 hour(s),		
33196886				Digital player / radio,						1.5 in,				MP3,WAV,Protected WMA (DRM 10),MPEG 2 Audio,MPEG 1 Audio,WMA,MPEG 2.5 Audio,		14.0 hour(s),		
33969515				Digital player,						3.0 in,				WAV,MP3,WMA,				
34372636		Coby		Digital player / radio,		None,		4 GB Integrated,		2 in,		1 x Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,		11 hour(s),		
34752833		Digital Products International		Digital player,		None,		2 GB Integrated,				AAA type Standard battery,		MP3,,WMA,		8 hour(s),		
34122628		Digital Products International		Digital player / radio,								Lithium polymer,						
34140466		Supersonic		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
34140490		Supersonic, Inc.		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,WMA,,WAV,				
34140492		Supersonic		Digital player / radio,				4 GB Integrated,		1.8 in,		Lithium ion Rechargeable Player batteryIntegrated,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,WMA,,WAV,				
34432956		Coby		Digital player / radio,		None,		8 GB Integrated,		2.4 in,		Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,WMA,,OGG,		12 hour(s),		
34504705		Supersonic		Digital player / radio,				4 GB Integrated,		1 in,		Rechargeable Player battery,		MP3,,WMA,		4 hour(s),		
31769015		Imation Enterprises		CD / MP3 player with radio,								0 x AA type Standard battery,						
33626208		Coby		Digital player,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player battery,		MP3,,WMA,		5 hour(s),		
33347767		Apple		Digital player,		None,		1 GB Integrated,				Lithium polymer Rechargeable Player batteryIntegrated,		MP3,,AIFF,,Audible,,AAC,,WAV,		12 hour(s),		
33674134		Creative		Digital player / radio,		None,		8 GB Integrated,		1.8 in,		1 x Lithium ion Rechargeable Player batteryIntegrated,		WAV,,MP3,,ADPCM,,WMA,,Audible,		32 hour(s),		
32477215		Coby		Digital player / radio,		None,		1 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,,WAV,				
35098484		Apple		Digital player,		None,		64 GB Integrated,		3.5 in,		Lithium ion Rechargeable Player batteryIntegrated,		Apple Lossless,,WAV,,MP3,,AIFF,,Audible,,AAC,		30 hour(s),		
33915118		jWIN Electronics		Digital player,		None,		4 GB Integrated,				AAA type Standard battery,		MP3,,WMA,				
33621239		Curtis Manufacturing		Digital player,				1 GB Integrated,				1 x AAA type Standard battery,		MP3,,WMA,				
33205917				Digital player,										WMA,MP3,				
32401459				Digital player,						1.5 in,				WMA,MP3,				
32401504				Digital player,										MP3,WMA,				
31903636		Coby		Digital player,		None,		512 MB Integrated,				AAA type Standard battery,		MP3,				
32425774		Coby		Digital player,				1 GB SD Memory Card,				AAA type Player batteryExternal,		MP3,,WMA,				
32425789		Audiovox		Digital player,				512 MB Integrated,				Lithium ion Rechargeable Player batteryIntegrated,		MP3,,Protected WMA (DRM),,WMA,				
33141792		Finis, INC		Digital player,				256 MB Integrated,						MP3,,WMA,				
33577320		Coby		Digital player,		None,		2 GB Integrated,				1 x AAA type Player battery,		MP3,,WMA,		8 hour(s),		
34101966		Impecca		Digital player / radio,				4 GB,				Rechargeable Player battery,						
34167565		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.5 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34167570		XO Vision		Digital player / radio,		None,		4 GB Integrated,		1.5 in,		1 x Rechargeable Player batteryIntegrated,		MP3,,WMA,				
34815068		Digital Products International		Digital player,														
32179629		Other product lines		Digital player,				512 MB Integrated,				Lithium ion Rechargeable Player battery,		MP3,,MPEG 2 Audio,,MPEG 1 Audio,,Protected WMA (DRM),,WMA,,ASF,,ACT,,WAV,		5 hour(s),		
